Index,URL,Text,Type,Domain,IsExternal
1,https://www.apple.com/in/,Apple,link,www.apple.com,false
2,https://www.apple.com/in/shop/goto/store,Store,link,www.apple.com,false
3,https://www.apple.com/in/shop/goto/store,Shop the Latest,link,www.apple.com,false
4,https://www.apple.com/in/shop/goto/buy_mac,Mac,link,www.apple.com,false
5,https://www.apple.com/in/shop/goto/buy_ipad,iPad,link,www.apple.com,false
6,https://www.apple.com/in/shop/goto/buy_iphone,iPhone,link,www.apple.com,false
7,https://www.apple.com/in/shop/goto/buy_watch,Apple Watch,link,www.apple.com,false
8,https://www.apple.com/in/shop/goto/buy_accessories,Accessories,link,www.apple.com,false
9,https://www.apple.com/in/retail/,Find a Store,link,www.apple.com,false
10,https://www.apple.com/in/shop/goto/order/list,Order Status,link,www.apple.com,false
11,https://www.apple.com/in/shop/goto/ways_to_buy,Ways to Buy,link,www.apple.com,false
12,https://www.apple.com/in/shop/goto/personal_setup,Personal Setup,link,www.apple.com,false
13,https://www.apple.com/in/shop/goto/edu_store,College Student Offer,link,www.apple.com,false
14,https://www.apple.com/in/shop/goto/educationrouting,Education,link,www.apple.com,false
15,https://www.apple.com/in/retail/business/,Business,link,www.apple.com,false
16,https://www.apple.com/in/mac/,Mac,link,www.apple.com,false
17,https://www.apple.com/in/mac/,Explore All Mac,link,www.apple.com,false
18,https://www.apple.com/in/macbook-air/,MacBook Air,link,www.apple.com,false
19,https://www.apple.com/in/macbook-pro/,MacBook Pro,link,www.apple.com,false
20,https://www.apple.com/in/imac/,iMac,link,www.apple.com,false
21,https://www.apple.com/in/mac-mini/,Mac mini,link,www.apple.com,false
22,https://www.apple.com/in/mac-studio/,Mac Studio,link,www.apple.com,false
23,https://www.apple.com/in/mac-pro/,Mac Pro,link,www.apple.com,false
24,https://www.apple.com/in/displays/,Displays,link,www.apple.com,false
25,https://www.apple.com/in/mac/compare/,Compare Mac,link,www.apple.com,false
26,https://www.apple.com/in/mac/mac-does-that/,Switch from PC to Mac,link,www.apple.com,false
27,https://www.apple.com/in/shop/goto/buy_mac,Shop Mac,link,www.apple.com,false
28,https://www.apple.com/in/shop/goto/mac/accessories,Mac Accessories,link,www.apple.com,false
29,https://www.apple.com/in/shop/goto/ways_to_buy,Ways to Buy,link,www.apple.com,false
30,https://www.apple.com/in/shop/goto/edu_store,College Student Offer,link,www.apple.com,false
31,https://support.apple.com/en-in/mac?cid=gn-ols-mac-psp-prodfly,Mac Support,link,support.apple.com,true
32,https://www.apple.com/in/support/products/mac/,AppleCare+ for Mac,link,www.apple.com,false
33,https://www.apple.com/in/macos/macos-sequoia/,macOS Sequoia,link,www.apple.com,false
34,https://www.apple.com/in/apple-intelligence/,Apple Intelligence,link,www.apple.com,false
35,https://www.apple.com/in/apps/,Apps by Apple,link,www.apple.com,false
36,https://www.apple.com/in/macos/continuity/,Continuity,link,www.apple.com,false
37,https://www.apple.com/in/icloud/,iCloud+,link,www.apple.com,false
38,https://www.apple.com/in/business/mac/,Mac for Business,link,www.apple.com,false
39,https://www.apple.com/in/education/,Education,link,www.apple.com,false
40,https://www.apple.com/in/ipad/,iPad,link,www.apple.com,false
41,https://www.apple.com/in/ipad/,Explore All iPad,link,www.apple.com,false
42,https://www.apple.com/in/ipad-pro/,iPad Pro,link,www.apple.com,false
43,https://www.apple.com/in/ipad-air/,iPad Air,link,www.apple.com,false
44,https://www.apple.com/in/ipad-11/,iPad,link,www.apple.com,false
45,https://www.apple.com/in/ipad-mini/,iPad mini,link,www.apple.com,false
46,https://www.apple.com/in/apple-pencil/,Apple Pencil,link,www.apple.com,false
47,https://www.apple.com/in/ipad-keyboards/,Keyboards,link,www.apple.com,false
48,https://www.apple.com/in/ipad/compare/,Compare iPad,link,www.apple.com,false
49,https://www.apple.com/in/ipad/why-ipad/,Why iPad,link,www.apple.com,false
50,https://www.apple.com/in/shop/goto/buy_ipad,Shop iPad,link,www.apple.com,false
51,https://www.apple.com/in/shop/goto/ipad/accessories,iPad Accessories,link,www.apple.com,false
52,https://www.apple.com/in/shop/goto/ways_to_buy,Ways to Buy,link,www.apple.com,false
53,https://www.apple.com/in/shop/goto/edu_store,College Student Offer,link,www.apple.com,false
54,https://support.apple.com/en-in/ipad?cid=gn-ols-ipad-psp-prodfly,iPad Support,link,support.apple.com,true
55,https://www.apple.com/in/support/products/ipad/,AppleCare+ for iPad,link,www.apple.com,false
56,https://www.apple.com/in/ipados/ipados-18/,iPadOS 18,link,www.apple.com,false
57,https://www.apple.com/in/apple-intelligence/,Apple Intelligence,link,www.apple.com,false
58,https://www.apple.com/in/apps/,Apps by Apple,link,www.apple.com,false
59,https://www.apple.com/in/icloud/,iCloud+,link,www.apple.com,false
60,https://www.apple.com/in/education/,Education,link,www.apple.com,false
61,https://www.apple.com/in/iphone/,iPhone,link,www.apple.com,false
62,https://www.apple.com/in/iphone/,Explore All iPhone,link,www.apple.com,false
63,https://www.apple.com/in/iphone-16-pro/,iPhone 16 Pro,link,www.apple.com,false
64,https://www.apple.com/in/iphone-16/,iPhone 16,link,www.apple.com,false
65,https://www.apple.com/in/iphone-16e/,iPhone 16e,link,www.apple.com,false
66,https://www.apple.com/in/shop/goto/buy_iphone/iphone_15,iPhone 15,link,www.apple.com,false
67,https://www.apple.com/in/iphone/compare/,Compare iPhone,link,www.apple.com,false
68,https://www.apple.com/in/iphone/switch/,Switch from Android,link,www.apple.com,false
69,https://www.apple.com/in/shop/goto/buy_iphone,Shop iPhone,link,www.apple.com,false
70,https://www.apple.com/in/shop/goto/iphone/accessories,iPhone Accessories,link,www.apple.com,false
71,https://www.apple.com/in/shop/goto/trade_in,Apple Trade In,link,www.apple.com,false
72,https://www.apple.com/in/shop/goto/ways_to_buy,Ways to Buy,link,www.apple.com,false
73,https://support.apple.com/en-in/iphone?cid=gn-ols-iphone-psp-prodfly,iPhone Support,link,support.apple.com,true
74,https://www.apple.com/in/support/products/iphone/,AppleCare+ for iPhone,link,www.apple.com,false
75,https://www.apple.com/in/ios/ios-18/,iOS 18,link,www.apple.com,false
76,https://www.apple.com/in/apple-intelligence/,Apple Intelligence,link,www.apple.com,false
77,https://www.apple.com/in/apps/,Apps by Apple,link,www.apple.com,false
78,https://www.apple.com/in/privacy/,iPhone Privacy,link,www.apple.com,false
79,https://www.apple.com/in/icloud/,iCloud+,link,www.apple.com,false
80,https://www.apple.com/in/wallet/,Wallet,link,www.apple.com,false
81,https://www.apple.com/in/siri/,Siri,link,www.apple.com,false
82,https://www.apple.com/in/watch/,Watch,link,www.apple.com,false
83,https://www.apple.com/in/watch/,Explore All Apple Watch,link,www.apple.com,false
84,https://www.apple.com/in/apple-watch-series-10/,Apple Watch Series 10,link,www.apple.com,false
85,https://www.apple.com/in/apple-watch-ultra-2/,Apple Watch Ultra 2,link,www.apple.com,false
86,https://www.apple.com/in/apple-watch-se/,Apple Watch SE,link,www.apple.com,false
87,https://www.apple.com/in/apple-watch-nike/,Apple Watch Nike,link,www.apple.com,false
88,https://www.apple.com/in/watch/compare/,Compare Watch,link,www.apple.com,false
89,https://www.apple.com/in/watch/why-apple-watch/,Why Apple Watch,link,www.apple.com,false
90,https://www.apple.com/in/shop/goto/buy_watch,Shop Apple Watch,link,www.apple.com,false
91,https://www.apple.com/in/shop/goto/watch/bands,Apple Watch Straps,link,www.apple.com,false
92,https://www.apple.com/in/shop/goto/watch/accessories,Apple Watch Accessories,link,www.apple.com,false
93,https://www.apple.com/in/shop/goto/ways_to_buy,Ways to Buy,link,www.apple.com,false
94,https://support.apple.com/en-in/watch?cid=gn-ols-watch-psp-prodfly,Apple Watch Support,link,support.apple.com,true
95,https://www.apple.com/in/support/products/watch/,AppleCare+,link,www.apple.com,false
96,https://www.apple.com/in/watchos/watchos-11/,watchOS 11,link,www.apple.com,false
97,https://www.apple.com/in/apple-watch-for-your-kids/,Apple Watch For Your Kids,link,www.apple.com,false
98,https://www.apple.com/in/apps/,Apps by Apple,link,www.apple.com,false
99,https://www.apple.com/in/airpods/,AirPods,link,www.apple.com,false
100,https://www.apple.com/in/airpods/,Explore All AirPods,link,www.apple.com,false
101,https://www.apple.com/in/airpods-4/,AirPods 4,link,www.apple.com,false
102,https://www.apple.com/in/airpods-pro/,AirPods Pro 2,link,www.apple.com,false
103,https://www.apple.com/in/airpods-max/,AirPods Max,link,www.apple.com,false
104,https://www.apple.com/in/airpods/compare/,Compare AirPods,link,www.apple.com,false
105,https://www.apple.com/in/shop/goto/accessories/all_accessories/headphones_speakers?fh=47d1%2B3214%2B45aa%2B45ab&f=apple-overear-sport&page=1,Shop AirPods,link,www.apple.com,false
106,https://www.apple.com/in/shop/goto/accessories/all_accessories/headphones_speakers?fh=47d1%2Be62115&f=headphoneacc&page=1,AirPods Accessories,link,www.apple.com,false
107,https://support.apple.com/en-in/airpods?cid=gn-ols-airpods-psp-prodfly,AirPods Support,link,support.apple.com,true
108,https://www.apple.com/in/support/products/headphones/,AppleCare+ for Headphones,link,www.apple.com,false
109,https://www.apple.com/in/apple-music/,Apple Music,link,www.apple.com,false
